start,end,month,tavg,tmin,tmax,prcp,wspd,pres,tsun
1981,2010,1,-13.2,-17.8,-8.6,16.7,,,
1981,2010,2,-12.2,-17.1,-7.4,13.1,,,
1981,2010,3,-4.6,-9.2,0.1,26.5,,,
1981,2010,4,5.5,-0.4,11.4,23.9,,,
1981,2010,5,11.0,5.0,17.1,81.8,,,
1981,2010,6,17.0,11.4,22.5,95.5,,,
1981,2010,7,20.1,14.3,25.9,59.5,,,
1981,2010,8,18.9,12.9,24.9,70.6,,,
1981,2010,9,14.2,8.1,20.3,52.2,,,
1981,2010,10,6.0,1.2,10.8,27.2,,,
1981,2010,11,-2.0,-6.4,2.4,26.1,,,
1981,2010,12,-11.1,-15.4,-6.8,26.6,,,
1991,2020,1,-13.2,-17.7,-8.6,14.6,,,
1991,2020,2,-12.4,-17.1,-7.7,11.7,,,
1991,2020,3,-4.4,-9.1,0.3,20.6,,,
1991,2020,4,4.6,-1.1,10.4,25.6,,,
1991,2020,5,11.6,5.4,17.9,78.0,,,
1991,2020,6,17.6,11.8,23.3,84.5,,,
1991,2020,7,20.3,14.6,26.0,60.0,,,
1991,2020,8,19.2,13.0,25.5,60.4,,,
1991,2020,9,14.2,8.2,20.3,58.2,,,
1991,2020,10,6.0,1.2,10.8,27.2,,,
1991,2020,11,-2.6,-7.0,1.7,21.0,,,
1991,2020,12,-10.7,-14.9,-6.5,21.4,,,
