start,end,month,tavg,tmin,tmax,prcp,wspd,pres,tsun
1961,1990,1,-13.0,-18.4,-7.6,85.0,,,
1961,1990,2,-12.1,-17.6,-6.6,67.0,,,
1961,1990,3,-6.8,-11.7,-1.8,82.0,,,
1961,1990,4,-0.6,-4.3,3.1,77.0,,,
1961,1990,5,5.0,0.9,9.1,90.0,,,
1961,1990,6,10.4,6.1,14.7,90.0,,,
1961,1990,7,14.2,10.1,18.2,88.0,,,
1961,1990,8,13.6,9.5,17.6,106.0,,,
1961,1990,9,9.2,5.1,13.4,95.0,,,
1961,1990,10,4.0,0.0,7.9,110.0,,,
1961,1990,11,-1.5,-5.2,2.2,118.0,,,
1961,1990,12,-9.4,-14.2,-4.7,113.0,,,
1981,2010,1,-12.6,-17.9,-7.3,55.8,,1007.2,
1981,2010,2,-11.2,-16.6,-5.8,53.1,,1008.7,
1981,2010,3,-6.9,-12.3,-1.5,58.1,,1012.4,
1981,2010,4,-0.1,-4.2,4.0,60.5,,1013.9,
1981,2010,5,6.0,1.1,10.8,87.5,,1013.6,
1981,2010,6,11.4,6.4,16.4,70.5,,1011.7,
1981,2010,7,15.4,10.8,20.1,116.9,,1011.4,
1981,2010,8,14.9,9.9,19.9,65.5,,1011.7,
1981,2010,9,10.4,5.5,15.3,88.5,,1013.5,
1981,2010,10,5.0,0.9,9.2,105.2,,1012.4,
1981,2010,11,-0.5,-4.4,3.4,99.6,,1013.3,
1981,2010,12,-7.4,-11.9,-3.0,89.3,,1009.4,
1991,2020,1,-12.4,-17.7,-7.1,50.0,,1008.1,
1991,2020,2,-11.8,-17.4,-6.2,41.0,,1008.8,
1991,2020,3,-7.1,-12.4,-1.8,52.5,,1012.4,
1991,2020,4,-0.6,-4.7,3.5,61.4,,1013.5,
1991,2020,5,5.8,1.0,10.6,86.4,,1014.2,
1991,2020,6,11.2,6.4,16.1,75.6,,1012.0,
1991,2020,7,15.4,10.5,20.2,102.3,,1010.9,
1991,2020,8,15.2,10.4,20.0,85.4,,1011.4,
1991,2020,9,10.3,5.5,15.1,91.1,,1013.4,
1991,2020,10,5.0,0.8,9.2,100.3,,1012.8,
1991,2020,11,-0.8,-4.7,3.0,99.2,,1012.6,
1991,2020,12,-7.8,-12.2,-3.3,81.8,,1010.2,
