start,end,month,tavg,tmin,tmax,prcp,wspd,pres,tsun
1961,1990,1,-18.4,-23.6,-13.2,19.0,,1020.1,6920.0
1961,1990,2,-15.2,-20.6,-9.7,15.0,,1020.6,8036.2
1961,1990,3,-7.1,-12.4,-1.8,23.0,,1018.2,11017.5
1961,1990,4,3.8,-2.3,9.8,36.0,,1015.9,14887.5
1961,1990,5,11.6,4.5,18.6,60.0,,1013.8,17486.2
1961,1990,6,16.9,10.4,23.4,84.0,,1011.8,17156.2
1961,1990,7,19.8,13.4,26.1,72.0,,1013.1,19680.0
1961,1990,8,18.3,11.7,24.9,75.0,,1013.5,16608.8
1961,1990,9,12.4,6.1,18.6,51.0,,1014.5,11223.8
1961,1990,10,5.8,0.2,11.3,30.0,,1014.7,8827.5
1961,1990,11,-4.8,-9.2,-0.4,21.0,,1016.7,6341.2
1961,1990,12,-14.6,-19.4,-9.9,19.0,,1019.0,6285.0
1971,2000,1,-17.8,-22.8,-12.8,19.9,,1020.0,6820.9
1971,2000,2,-13.6,-18.7,-8.6,14.9,,1020.0,7944.5
1971,2000,3,-6.1,-11.1,-1.1,24.0,,1018.1,10368.6
1971,2000,4,4.0,-2.3,10.3,31.0,,1016.3,14389.1
1971,2000,5,12.0,4.9,19.2,58.4,,1013.6,16862.7
1971,2000,6,17.0,10.6,23.3,92.1,,1011.8,16930.9
1971,2000,7,19.4,13.2,25.7,72.4,,1013.0,18853.6
1971,2000,8,18.4,11.8,25.0,77.9,,1013.9,16745.5
1971,2000,9,12.4,6.1,18.6,51.7,,1014.2,11301.8
1971,2000,10,5.4,-0.2,10.9,37.9,,1015.3,8637.1
1971,2000,11,-5.5,-10.0,-1.0,23.9,,1016.9,6008.6
1971,2000,12,-14.4,-19.2,-9.6,17.5,,1019.1,6018.0
1981,2010,1,-16.4,-21.7,-11.2,20.7,,1019.9,6798.8
1981,2010,2,-13.4,-18.7,-8.2,15.2,,1019.8,7852.5
1981,2010,3,-5.8,-10.9,-0.7,30.7,,1018.7,10080.0
1981,2010,4,4.4,-2.0,10.9,33.2,,1015.9,14242.5
1981,2010,5,11.5,4.3,18.6,60.5,,1013.6,16586.2
1981,2010,6,16.9,10.6,23.2,92.8,,1011.9,17193.8
1981,2010,7,19.6,13.3,25.9,79.2,,1013.1,18393.8
1981,2010,8,18.8,12.2,25.4,79.5,,1013.9,17141.2
1981,2010,9,13.0,6.7,19.3,48.0,,1014.5,11493.8
1981,2010,10,5.3,-0.2,10.8,42.0,,1015.5,8716.0
1981,2010,11,-4.6,-9.3,0.0,25.4,,1016.8,5632.0
1981,2010,12,-13.4,-18.2,-8.6,22.0,,1019.2,5961.4
1991,2020,1,-16.2,-21.1,-11.2,22.3,,1020.5,
1991,2020,2,-13.6,-18.9,-8.3,15.6,,1019.6,
1991,2020,3,-6.1,-11.4,-0.8,34.6,,1019.2,
1991,2020,4,4.0,-2.0,10.1,37.6,,1016.4,
1991,2020,5,11.3,4.4,18.2,74.8,,1014.2,
1991,2020,6,17.2,11.1,23.3,82.2,,1012.0,
1991,2020,7,19.6,13.4,25.8,81.0,,1012.9,
1991,2020,8,18.8,12.2,25.5,78.7,,1013.7,
1991,2020,9,13.4,7.2,19.7,48.1,,1014.1,
1991,2020,10,5.3,0.1,10.5,45.0,,1015.0,
1991,2020,11,-4.6,-9.3,0.0,27.6,,1017.5,
1991,2020,12,-12.4,-17.2,-7.7,23.4,,1018.8,
