start,end,month,tavg,tmin,tmax,prcp,wspd,pres,tsun
1961,1990,1,-22.2,-27.9,-16.6,59.9,,,
1961,1990,2,-20.4,-27.0,-13.9,44.7,,,
1961,1990,3,-13.7,-20.4,-7.0,55.3,,,
1961,1990,4,-5.0,-10.6,0.5,54.6,,,
1961,1990,5,2.9,-2.2,8.1,59.2,,,
1961,1990,6,9.8,4.2,15.4,85.5,,,
1961,1990,7,13.4,8.3,18.6,110.9,,,
1961,1990,8,12.0,7.1,16.8,89.8,,,
1961,1990,9,6.5,2.5,10.5,97.6,,,
1961,1990,10,-0.5,-3.9,2.9,77.9,,,
1961,1990,11,-8.2,-12.1,-4.4,74.4,,,
1961,1990,12,-18.8,-23.8,-13.7,69.1,,,
1971,2000,1,-22.7,-28.4,-17.0,55.0,,,
1971,2000,2,-20.5,-26.9,-14.1,41.8,,,
1971,2000,3,-13.4,-19.9,-7.0,58.6,,,
1971,2000,4,-4.6,-10.1,0.8,56.8,,,
1971,2000,5,3.6,-1.7,8.8,55.4,,,
1971,2000,6,10.2,4.6,15.9,85.7,,,
1971,2000,7,13.7,8.5,18.9,112.3,,,
1971,2000,8,12.4,7.3,17.5,91.7,,,
1971,2000,9,6.8,2.8,10.9,96.4,,,
1971,2000,10,-0.3,-3.6,3.0,74.1,,,
1971,2000,11,-8.6,-12.5,-4.7,68.8,,,
1971,2000,12,-18.6,-23.6,-13.5,58.0,,,
1981,2010,1,-22.0,-27.5,-16.5,49.3,,,
1981,2010,2,-19.9,-26.2,-13.6,40.9,,,
1981,2010,3,-13.2,-19.7,-6.6,54.2,,,
1981,2010,4,-4.0,-9.7,1.7,49.7,,,
1981,2010,5,4.0,-1.6,9.6,54.2,,,
1981,2010,6,10.4,4.6,16.1,83.9,,,
1981,2010,7,13.8,8.4,19.2,114.4,,,
1981,2010,8,12.7,7.6,17.8,102.7,,,
1981,2010,9,7.7,3.4,12.0,94.4,,,
1981,2010,10,0.6,-2.7,4.0,77.3,,,
1981,2010,11,-7.8,-11.6,-4.0,75.4,,,
1981,2010,12,-17.0,-21.8,-12.1,54.8,,,
1991,2020,1,-21.6,-27.1,-16.1,49.6,,,
1991,2020,2,-20.4,-26.8,-14.1,38.1,,,
1991,2020,3,-13.4,-20.2,-6.5,53.6,,,
1991,2020,4,-4.6,-10.5,1.2,47.6,,,
1991,2020,5,4.1,-1.6,9.8,54.5,,,
1991,2020,6,10.8,4.9,16.6,90.0,,,
1991,2020,7,14.0,8.6,19.5,113.7,,,
1991,2020,8,13.0,8.0,18.1,119.6,,,
1991,2020,9,8.0,3.4,12.6,91.3,,,
1991,2020,10,1.0,-2.4,4.4,81.9,,,
1991,2020,11,-7.5,-11.3,-3.7,75.7,,,
1991,2020,12,-16.0,-20.7,-11.2,54.3,,,
