start,end,month,tavg,tmin,tmax,prcp,wspd,pres,tsun
1981,2010,1,-15.8,-21.0,-10.7,16.7,,,
1981,2010,2,-13.4,-18.8,-7.9,15.3,,,
1981,2010,3,-6.1,-11.1,-1.1,29.4,,,
1981,2010,4,4.3,-1.6,10.2,27.4,,,
1981,2010,5,10.3,3.8,16.8,80.8,,,
1981,2010,6,16.6,10.8,22.5,81.8,,,
1981,2010,7,19.2,13.0,25.5,70.9,,,
1981,2010,8,18.3,11.4,25.2,60.3,,,
1981,2010,9,13.3,6.8,19.8,43.2,,,
1981,2010,10,5.2,-0.2,10.6,29.9,,,
1981,2010,11,-3.8,-8.7,1.0,24.1,,,
1981,2010,12,-13.0,-17.7,-8.3,23.3,,,
1991,2020,1,-15.2,-20.3,-10.0,14.1,,,
1991,2020,2,-13.6,-19.0,-8.1,12.1,,,
1991,2020,3,-5.8,-11.0,-0.6,24.4,,,
1991,2020,4,3.7,-2.2,9.7,25.8,,,
1991,2020,5,10.7,4.2,17.2,81.2,,,
1991,2020,6,16.9,10.8,23.0,78.8,,,
1991,2020,7,19.5,13.1,25.9,62.8,,,
1991,2020,8,18.4,11.3,25.5,57.6,,,
1991,2020,9,13.3,6.6,20.0,47.6,,,
1991,2020,10,5.2,-0.2,10.6,28.2,,,
1991,2020,11,-4.0,-8.7,0.7,20.4,,,
1991,2020,12,-12.4,-17.1,-7.7,20.1,,,
