start,end,month,tavg,tmin,tmax,prcp,wspd,pres,tsun
1981,2010,1,-8.8,-13.4,-4.2,,,,
1981,2010,2,-6.8,-12.0,-1.7,,,,
1981,2010,3,-1.3,-6.6,3.9,,,,
1981,2010,4,6.2,0.5,12.0,,,,
1981,2010,5,13.2,6.9,19.4,,,,
1981,2010,6,18.4,12.6,24.2,,,,
1981,2010,7,20.5,14.9,26.1,,,,
1981,2010,8,19.8,13.8,25.7,,,,
1981,2010,9,15.8,9.9,21.8,,,,
1981,2010,10,8.3,3.5,13.1,,,,
1981,2010,11,2.7,-1.4,6.8,,,,
1981,2010,12,-4.6,-8.6,-0.5,,,,
1991,2020,1,-8.8,-13.4,-4.2,57.3,,,
1991,2020,2,-7.0,-12.3,-1.8,48.5,,,
1991,2020,3,-1.5,-6.7,3.7,58.9,,,
1991,2020,4,5.9,0.2,11.7,85.8,,,
1991,2020,5,13.3,7.0,19.6,70.7,,,
1991,2020,6,18.2,12.3,24.1,85.6,,,
1991,2020,7,20.9,15.0,26.8,99.5,,,
1991,2020,8,19.8,13.8,25.8,72.9,,,
1991,2020,9,15.7,9.6,21.8,78.8,,,
1991,2020,10,8.5,3.8,13.2,100.1,,,
1991,2020,11,2.4,-1.9,6.7,76.5,,,
1991,2020,12,-4.5,-8.4,-0.6,73.6,,,
