start,end,month,tavg,tmin,tmax,prcp,wspd,pres,tsun
1981,2010,1,-8.5,-13.0,-4.0,,,,
1981,2010,2,-7.4,-12.2,-2.5,,,,
1981,2010,3,-2.2,-6.7,2.3,,,,
1981,2010,4,4.9,0.7,9.2,,,,
1981,2010,5,11.9,7.6,16.1,,,,
1981,2010,6,17.8,13.7,21.8,,,,
1981,2010,7,19.8,15.8,23.9,,,,
1981,2010,8,19.6,15.4,23.7,,,,
1981,2010,9,15.6,11.1,20.0,,,,
1981,2010,10,9.0,5.3,12.6,,,,
1981,2010,11,2.8,-0.3,5.8,,,,
1981,2010,12,-3.9,-7.2,-0.6,,,,
1991,2020,1,-8.2,-12.5,-3.9,,,,
1991,2020,2,-7.5,-12.3,-2.7,,,,
1991,2020,3,-2.2,-6.7,2.2,,,,
1991,2020,4,4.8,0.6,9.1,,,,
1991,2020,5,12.3,7.9,16.7,,,,
1991,2020,6,17.7,13.5,21.9,,,,
1991,2020,7,20.3,16.2,24.4,,,,
1991,2020,8,19.6,15.4,23.7,,,,
1991,2020,9,15.8,11.4,20.3,,,,
1991,2020,10,9.4,5.7,13.0,,,,
1991,2020,11,2.8,-0.3,5.8,,,,
1991,2020,12,-3.8,-7.0,-0.6,,,,
