start,end,month,tavg,tmin,tmax,prcp,wspd,pres,tsun
1981,2010,1,-11.6,-17.7,-5.5,14.6,,,
1981,2010,2,-10.1,-16.7,-3.5,10.9,,,
1981,2010,3,-5.9,-11.8,0.1,18.8,,,
1981,2010,4,3.4,-3.6,10.3,23.5,,,
1981,2010,5,9.4,1.9,16.8,43.3,,,
1981,2010,6,13.7,6.8,20.6,49.5,,,
1981,2010,7,16.1,8.9,23.3,86.1,,,
1981,2010,8,14.6,7.1,22.0,40.3,,,
1981,2010,9,9.8,2.1,17.5,28.6,,,
1981,2010,10,3.3,-3.6,10.2,16.9,,,
1981,2010,11,-4.2,-9.9,1.6,18.6,,,
1981,2010,12,-11.4,-17.3,-5.5,7.9,,,
1991,2020,1,-11.2,-17.1,-5.2,14.6,,,
1991,2020,2,-10.6,-17.0,-4.2,9.8,,,
1991,2020,3,-5.9,-11.9,0.2,17.3,,,
1991,2020,4,3.0,-4.0,9.9,23.6,,,
1991,2020,5,10.0,2.2,17.7,41.6,,,
1991,2020,6,14.0,7.1,20.8,61.1,,,
1991,2020,7,16.2,9.1,23.3,91.4,,,
1991,2020,8,14.8,7.3,22.4,45.6,,,
1991,2020,9,10.1,2.4,17.8,28.1,,,
1991,2020,10,3.2,-3.6,10.0,17.1,,,
1991,2020,11,-5.0,-10.6,0.7,19.6,,,
1991,2020,12,-11.0,-16.8,-5.1,9.9,,,
