start,end,month,tavg,tmin,tmax,prcp,wspd,pres,tsun
1961,1990,1,-5.8,-9.2,-2.3,128.4,,1008.3,2427.7
1961,1990,2,-7.2,-11.3,-3.1,99.7,,1009.5,3936.9
1961,1990,3,-3.6,-7.8,0.6,84.7,,1011.2,6410.0
1961,1990,4,1.9,-1.7,5.6,70.7,,1012.1,8180.0
1961,1990,5,7.1,2.9,11.3,85.5,,1014.3,11155.0
1961,1990,6,11.8,7.5,16.1,105.8,,1012.7,11709.2
1961,1990,7,16.1,12.2,20.0,106.1,,1012.9,11863.6
1961,1990,8,16.2,12.3,20.0,120.6,,1013.9,11340.0
1961,1990,9,12.0,8.1,15.8,111.7,,1014.6,8250.0
1961,1990,10,7.0,3.6,10.4,120.3,,1014.1,5730.0
1961,1990,11,2.6,-0.3,5.6,120.6,,1011.2,2770.9
1961,1990,12,-2.8,-5.9,0.3,123.2,,1010.1,1510.0
1971,2000,1,-6.1,-9.8,-2.4,133.9,,1009.4,2414.3
1971,2000,2,-7.3,-11.5,-3.1,100.8,,1010.8,4412.7
1971,2000,3,-3.6,-7.8,0.7,93.5,,1011.5,6798.9
1971,2000,4,2.2,-1.5,6.0,76.1,,1012.3,8091.0
1971,2000,5,7.4,3.0,11.7,99.1,,1014.2,11340.0
1971,2000,6,12.0,7.6,16.3,103.7,,1012.8,12005.2
1971,2000,7,16.2,12.3,20.0,117.4,,1012.5,11628.6
1971,2000,8,16.2,12.3,20.1,123.5,,1013.9,11667.3
1971,2000,9,12.2,8.3,16.1,127.8,,1014.1,8449.1
1971,2000,10,7.0,3.7,10.3,130.0,,1014.4,5985.0
1971,2000,11,2.2,-0.6,5.1,121.2,,1011.5,2874.3
1971,2000,12,-3.0,-6.2,0.2,126.7,,1009.8,1568.6
1981,2010,1,-5.8,-9.3,-2.3,124.4,,1009.8,2456.7
1981,2010,2,-6.4,-10.4,-2.5,103.9,,1011.9,4556.8
1981,2010,3,-3.4,-7.5,0.7,86.0,,1012.0,6926.2
1981,2010,4,2.5,-1.3,6.3,78.2,,1012.6,8135.3
1981,2010,5,7.6,3.2,11.9,97.7,,1014.4,11256.7
1981,2010,6,12.1,7.8,16.4,104.6,,1012.0,12138.0
1981,2010,7,16.5,12.7,20.3,118.5,,1012.2,11690.0
1981,2010,8,16.7,12.8,20.6,131.1,,1013.6,11715.8
1981,2010,9,12.8,8.9,16.7,127.5,,1014.1,8475.8
1981,2010,10,7.5,4.1,10.9,126.4,,1014.6,6150.0
1981,2010,11,2.8,-0.2,5.7,119.0,,1012.0,2826.3
1981,2010,12,-2.3,-5.3,0.7,123.4,,1009.4,1560.0
1991,2020,1,-5.5,-9.0,-2.0,121.5,,1011.7,
1991,2020,2,-6.1,-9.8,-2.3,110.0,,1011.7,
1991,2020,3,-3.2,-7.1,0.7,89.4,,1012.3,
1991,2020,4,2.0,-1.8,5.8,78.9,,1012.2,
1991,2020,5,7.4,3.0,11.8,97.4,,1013.9,
1991,2020,6,12.2,7.8,16.6,90.2,,1012.6,
1991,2020,7,16.5,12.6,20.4,107.9,,1012.2,
1991,2020,8,17.1,13.1,21.1,114.5,,1013.4,
1991,2020,9,13.0,9.1,17.0,125.4,,1014.7,
1991,2020,10,7.8,4.4,11.3,128.9,,1014.4,
1991,2020,11,3.0,0.0,6.0,113.9,,1012.6,
1991,2020,12,-1.8,-4.7,1.1,115.7,,1010.1,
