start,end,month,tavg,tmin,tmax,prcp,wspd,pres,tsun
1981,2010,1,-16.7,-21.3,-12.1,,,,
1981,2010,2,-15.0,-20.3,-9.7,,,,
1981,2010,3,-7.9,-12.9,-2.9,,,,
1981,2010,4,2.5,-2.4,7.4,,,,
1981,2010,5,9.2,4.2,14.1,,,,
1981,2010,6,15.8,11.2,20.4,,,,
1981,2010,7,19.2,14.6,23.8,,,,
1981,2010,8,17.8,12.9,22.7,,,,
1981,2010,9,12.8,8.2,17.3,,,,
1981,2010,10,4.8,0.9,8.6,,,,
1981,2010,11,-4.0,-7.3,-0.6,,,,
1981,2010,12,-13.6,-17.6,-9.5,,,,
1991,2020,1,-16.4,-20.9,-11.9,7.9,,,
1991,2020,2,-15.5,-20.7,-10.3,3.8,,,
1991,2020,3,-8.0,-13.1,-2.9,14.9,,,
1991,2020,4,1.6,-3.4,6.7,17.0,,,
1991,2020,5,9.5,4.4,14.6,56.6,,,
1991,2020,6,16.4,11.7,21.0,61.2,,,
1991,2020,7,19.4,14.9,24.0,42.1,,,
1991,2020,8,18.1,13.2,23.0,38.8,,,
1991,2020,9,12.9,8.4,17.4,39.8,,,
1991,2020,10,5.0,1.3,8.6,29.5,,,
1991,2020,11,-4.2,-7.7,-0.8,6.2,,,
1991,2020,12,-13.1,-17.1,-9.1,8.7,,,
