start,end,month,tavg,tmin,tmax,prcp,wspd,pres,tsun
1961,1990,1,-19.0,-24.6,-13.4,35.0,,,
1961,1990,2,-15.6,-21.9,-9.3,28.0,,,
1961,1990,3,-7.6,-14.1,-1.2,37.0,,,
1961,1990,4,1.8,-4.4,8.0,44.0,,,
1961,1990,5,9.8,3.3,16.3,64.0,,,
1961,1990,6,15.2,9.3,21.1,97.0,,,
1961,1990,7,18.6,12.8,24.3,94.0,,,
1961,1990,8,16.8,11.3,22.3,88.0,,,
1961,1990,9,10.8,5.9,15.7,81.0,,,
1961,1990,10,4.4,0.3,8.6,59.0,,,
1961,1990,11,-5.2,-8.9,-1.6,49.0,,,
1961,1990,12,-15.4,-20.3,-10.6,35.0,,,
1971,2000,1,-18.6,-24.1,-13.2,33.7,,,
1971,2000,2,-14.2,-20.1,-8.4,26.4,,,
1971,2000,3,-7.1,-13.3,-0.9,35.0,,,
1971,2000,4,2.2,-4.0,8.4,41.1,,,
1971,2000,5,10.7,4.2,17.2,64.8,,,
1971,2000,6,15.7,9.9,21.5,97.5,,,
1971,2000,7,18.5,12.9,24.1,84.6,,,
1971,2000,8,17.1,11.6,22.6,85.0,,,
1971,2000,9,11.0,6.2,15.8,93.9,,,
1971,2000,10,4.3,0.3,8.3,65.2,,,
1971,2000,11,-5.4,-9.0,-1.8,55.0,,,
1971,2000,12,-15.2,-20.0,-10.3,31.8,,,
1981,2010,1,-17.3,-22.6,-12.0,35.4,,1018.3,
1981,2010,2,-14.0,-19.8,-8.1,23.5,,1019.7,
1981,2010,3,-6.6,-12.6,-0.5,33.4,,1018.0,
1981,2010,4,2.8,-3.3,8.8,44.2,,1016.9,
1981,2010,5,10.4,4.1,16.6,87.0,,1014.3,
1981,2010,6,16.0,10.3,21.7,114.7,,1012.6,
1981,2010,7,18.8,13.4,24.3,98.0,,1013.3,
1981,2010,8,17.6,12.3,23.0,85.8,,1014.4,
1981,2010,9,12.0,7.1,16.8,90.5,,1014.7,
1981,2010,10,4.3,0.4,8.2,71.7,,1015.4,
1981,2010,11,-4.6,-8.1,-1.1,57.1,,1015.7,
1981,2010,12,-14.1,-18.6,-9.6,36.8,,1018.0,
1991,2020,1,-17.2,-22.4,-12.1,35.7,,1018.1,
1991,2020,2,-14.4,-20.4,-8.4,24.4,,1018.9,
1991,2020,3,-6.5,-12.7,-0.3,34.7,,1018.4,
1991,2020,4,1.9,-4.2,8.0,43.0,,1016.6,
1991,2020,5,10.1,3.9,16.3,89.3,,1014.6,
1991,2020,6,16.2,10.2,22.1,107.3,,1012.6,
1991,2020,7,18.6,13.0,24.3,101.4,,1013.4,
1991,2020,8,17.5,11.9,23.1,86.0,,1014.2,
1991,2020,9,12.3,7.3,17.3,93.3,,1014.9,
1991,2020,10,4.4,0.5,8.3,74.1,,1014.9,
1991,2020,11,-4.4,-7.9,-0.8,54.2,,1015.9,
1991,2020,12,-13.1,-17.5,-8.7,35.3,,1018.0,
