start,end,month,tavg,tmin,tmax,prcp,wspd,pres,tsun
1961,1990,1,-29.6,-33.7,-25.5,8.0,,,2592.0
1961,1990,2,-29.6,-33.8,-25.4,8.0,,,6408.0
1961,1990,3,-26.0,-31.0,-21.1,12.0,,,11196.0
1961,1990,4,-17.0,-22.6,-11.5,16.0,,,15846.0
1961,1990,5,-7.2,-11.4,-2.9,16.0,,,16098.0
1961,1990,6,2.2,-1.3,5.6,27.0,,,16284.0
1961,1990,7,8.9,4.3,13.5,43.0,,,17208.0
1961,1990,8,7.1,3.0,11.2,51.0,,,13338.0
1961,1990,9,0.9,-2.2,4.0,36.0,,,6738.0
1961,1990,10,-7.5,-10.9,-4.1,36.0,,,5028.0
1961,1990,11,-17.3,-21.7,-12.9,20.0,,,3264.0
1961,1990,12,-25.6,-29.6,-21.5,11.0,,,1392.0
