start,end,month,tavg,tmin,tmax,prcp,wspd,pres,tsun
1981,2010,1,,,-6.3,,,,
1981,2010,2,,,-0.1,,,,
1981,2010,3,,,1.8,,,,
1981,2010,4,,,10.8,,,,
1981,2010,5,,,15.9,,,,
1981,2010,6,,,19.4,,,,
1981,2010,7,,,22.3,,,,
1981,2010,8,,,20.8,,,,
1981,2010,9,,,16.1,,,,
1981,2010,10,,,9.3,,,,
1981,2010,11,,,1.1,,,,
1981,2010,12,,,-4.3,,,,
1991,2020,1,-11.8,-17.9,-5.6,,,,
1991,2020,2,-8.4,-15.5,-1.2,,,,
1991,2020,3,-4.6,-11.0,1.8,,,,
1991,2020,4,3.7,-3.2,10.6,,,,
1991,2020,5,9.2,2.1,16.3,,,,
1991,2020,6,12.9,6.5,19.3,,,,
1991,2020,7,15.6,9.1,22.2,,,,
1991,2020,8,14.0,7.3,20.7,,,,
1991,2020,9,9.5,2.8,16.2,,,,
1991,2020,10,2.9,-3.2,9.0,,,,
1991,2020,11,-4.7,-10.1,0.7,,,,
1991,2020,12,-9.6,-15.3,-4.0,,,,
