start,end,month,tavg,tmin,tmax,prcp,wspd,pres,tsun
1981,2010,1,-3.8,-8.6,1.1,49.6,,,
1981,2010,2,-3.2,-8.3,1.9,34.7,,,
1981,2010,3,-1.4,-6.5,3.8,39.7,,,
1981,2010,4,4.0,-1.5,9.5,51.8,,,
1981,2010,5,8.7,2.8,14.6,72.9,,,
1981,2010,6,12.4,6.1,18.8,112.7,,,
1981,2010,7,16.6,8.5,24.6,31.4,,,
1981,2010,8,15.6,7.3,23.8,44.2,,,
1981,2010,9,11.2,4.3,18.2,57.7,,,
1981,2010,10,5.8,0.2,11.5,41.9,,,
1981,2010,11,0.7,-3.6,5.0,39.7,,,
1981,2010,12,-3.7,-8.1,0.7,32.5,,,
1991,2020,1,-3.7,-8.6,1.2,42.4,,,
1991,2020,2,-4.0,-8.9,0.9,35.9,,,
1991,2020,3,-1.1,-6.2,4.1,40.6,,,
1991,2020,4,4.2,-1.5,9.8,48.1,,,
1991,2020,5,9.0,3.0,14.9,78.3,,,
1991,2020,6,12.8,6.5,19.1,107.4,,,
1991,2020,7,16.6,8.5,24.7,28.7,,,
1991,2020,8,15.8,7.4,24.2,48.0,,,
1991,2020,9,11.6,4.6,18.5,49.3,,,
1991,2020,10,5.6,0.2,11.1,48.6,,,
1991,2020,11,0.5,-3.9,4.9,40.1,,,
1991,2020,12,-3.8,-8.1,0.6,35.4,,,
