start,end,month,tavg,tmin,tmax,prcp,wspd,pres,tsun
1991,2020,1,-7.8,-11.4,-4.1,51.9,,,
1991,2020,2,-5.6,-10.2,-1.0,29.3,,,
1991,2020,3,-2.0,-7.0,3.0,36.7,,,
1991,2020,4,3.2,-2.3,8.7,28.2,,,
1991,2020,5,8.0,1.9,14.0,40.5,,,
1991,2020,6,12.8,6.8,18.7,59.0,,,
1991,2020,7,14.5,8.6,20.4,53.9,,,
1991,2020,8,14.2,8.0,20.3,44.6,,,
1991,2020,9,9.9,4.4,15.3,47.0,,,
1991,2020,10,4.0,0.1,8.0,52.6,,,
1991,2020,11,-2.4,-5.3,0.5,51.2,,,
1991,2020,12,-6.4,-9.3,-3.4,48.0,,,
