start,end,month,tavg,tmin,tmax,prcp,wspd,pres,tsun
1961,1990,1,-16.6,-22.1,-11.0,14.9,,1020.2,6086.2
1961,1990,2,-13.0,-18.5,-7.4,12.9,,1019.9,7946.2
1961,1990,3,-6.1,-11.6,-0.6,16.4,,1017.4,9060.0
1961,1990,4,4.0,-2.4,10.5,20.4,,1015.8,14261.2
1961,1990,5,11.4,4.2,18.5,51.4,,1013.8,15828.8
1961,1990,6,16.4,9.4,23.4,66.4,,1012.2,17868.8
1961,1990,7,19.1,11.9,26.3,57.0,,1014.1,20280.0
1961,1990,8,18.1,10.6,25.6,40.1,,1014.3,17565.0
1961,1990,9,11.6,4.5,18.6,34.7,,1015.5,11647.5
1961,1990,10,5.1,-1.8,12.0,20.5,,1015.8,10245.0
1961,1990,11,-5.2,-10.5,0.2,11.8,,1017.2,6768.8
1961,1990,12,-13.7,-19.0,-8.4,15.5,,1018.8,5205.0
1971,2000,1,-16.2,-21.6,-10.7,14.6,,1020.1,6031.4
1971,2000,2,-11.9,-17.1,-6.7,11.6,,1019.7,7945.7
1971,2000,3,-5.0,-10.3,0.3,19.4,,1017.4,9314.3
1971,2000,4,4.4,-2.0,10.9,23.9,,1016.1,13825.7
1971,2000,5,11.7,4.6,18.8,54.0,,1013.8,15854.3
1971,2000,6,16.4,9.6,23.2,72.8,,1012.3,17122.9
1971,2000,7,18.8,11.8,25.7,64.0,,1014.1,19797.1
1971,2000,8,18.0,10.7,25.3,42.9,,1014.6,17382.0
1971,2000,9,11.6,4.6,18.7,32.9,,1015.6,11942.9
1971,2000,10,4.8,-2.0,11.6,22.1,,1016.2,9874.3
1971,2000,11,-5.4,-10.7,-0.2,13.7,,1017.5,6394.3
1971,2000,12,-13.2,-18.5,-7.8,16.5,,1019.0,5118.0
1981,2010,1,-14.7,-20.1,-9.3,15.0,,1020.0,5772.0
1981,2010,2,-12.1,-17.4,-6.8,9.8,,1019.6,8008.0
1981,2010,3,-4.9,-10.1,0.3,19.6,,1018.2,9260.0
1981,2010,4,4.8,-2.1,11.6,24.6,,1016.1,14248.0
1981,2010,5,11.0,3.8,18.3,52.7,,1014.1,14960.0
1981,2010,6,16.0,9.4,22.7,68.7,,1012.6,16660.0
1981,2010,7,18.7,11.7,25.7,68.3,,1014.2,19504.0
1981,2010,8,18.0,10.6,25.3,44.9,,1014.9,17575.7
1981,2010,9,12.0,4.7,19.2,33.0,,1015.9,11884.0
1981,2010,10,4.4,-2.3,11.1,24.8,,1016.2,9752.0
1981,2010,11,-5.0,-10.4,0.4,15.0,,1017.3,5840.0
1981,2010,12,-12.8,-18.1,-7.6,15.7,,1019.8,5095.7
1991,2020,1,-14.8,-20.0,-9.5,14.9,,1020.3,
1991,2020,2,-12.3,-17.6,-7.0,9.9,,1019.3,
1991,2020,3,-5.4,-10.6,-0.1,19.2,,1019.0,
1991,2020,4,4.0,-2.6,10.6,29.6,,1016.3,
1991,2020,5,10.8,3.5,18.1,51.8,,1015.1,
1991,2020,6,16.0,9.5,22.4,80.0,,1012.4,
1991,2020,7,18.6,11.7,25.5,63.4,,1014.1,
1991,2020,8,17.8,10.4,25.3,50.0,,1014.6,
1991,2020,9,12.4,5.0,19.8,29.5,,1015.3,
1991,2020,10,4.0,-2.4,10.4,25.4,,1016.4,
1991,2020,11,-5.1,-10.3,0.2,17.1,,1018.0,
1991,2020,12,-11.9,-16.9,-6.9,16.9,,1019.6,
