start,end,month,tavg,tmin,tmax,prcp,wspd,pres,tsun
1981,2010,1,-16.0,-20.8,-11.3,,,,
1981,2010,2,-13.4,-18.9,-7.9,,,,
1981,2010,3,-5.6,-11.3,-0.0,,,,
1981,2010,4,3.1,-2.7,8.9,,,,
1981,2010,5,9.7,4.0,15.4,,,,
1981,2010,6,15.0,9.5,20.5,,,,
1981,2010,7,18.4,12.9,24.0,,,,
1981,2010,8,17.1,11.9,22.3,,,,
1981,2010,9,12.2,7.6,16.8,,,,
1981,2010,10,4.2,0.6,7.7,,,,
1981,2010,11,-3.4,-6.8,0.1,,,,
1981,2010,12,-13.4,-17.4,-9.3,,,,
1991,2020,1,-15.8,-20.4,-11.3,20.1,,,
1991,2020,2,-13.8,-19.2,-8.4,15.2,,,
1991,2020,3,-5.8,-11.5,0.0,27.0,,,
1991,2020,4,2.2,-3.6,8.1,27.7,,,
1991,2020,5,9.6,3.7,15.4,73.7,,,
1991,2020,6,15.4,9.7,21.0,91.9,,,
1991,2020,7,18.8,13.1,24.5,89.2,,,
1991,2020,8,17.4,12.0,22.7,82.2,,,
1991,2020,9,12.2,7.5,16.8,87.3,,,
1991,2020,10,4.4,0.9,7.8,49.1,,,
1991,2020,11,-4.2,-7.5,-0.8,29.9,,,
1991,2020,12,-13.4,-17.3,-9.5,23.2,,,
