start,end,month,tavg,tmin,tmax,prcp,wspd,pres,tsun
1961,1990,1,,,,108.8,,1007.6,
1961,1990,2,,,,97.9,,1008.7,
1961,1990,3,,,,96.8,,1009.0,
1961,1990,4,,,,76.2,,1011.2,
1961,1990,5,,,,81.1,,1014.0,
1961,1990,6,,,,96.1,,1014.4,
1961,1990,7,,,,88.7,,1014.9,
1961,1990,8,,,,105.9,,1014.7,
1961,1990,9,,,,105.9,,1015.4,
1961,1990,10,,,,133.0,,1014.1,
1961,1990,11,,,,111.2,,1013.3,
1961,1990,12,,,,98.9,,1011.1,
1971,2000,1,,,,105.6,,1008.5,
1971,2000,2,,,,80.5,,1009.4,
1971,2000,3,,,,102.3,,1010.2,
1971,2000,4,,,,81.2,,1012.9,
1971,2000,5,,,,96.7,,1014.8,
1971,2000,6,,,,102.6,,1015.4,
1971,2000,7,,,,96.3,,1015.0,
1971,2000,8,,,,112.9,,1014.9,
1971,2000,9,,,,122.1,,1015.2,
1971,2000,10,,,,138.8,,1014.9,
1971,2000,11,,,,121.4,,1012.4,
1971,2000,12,,,,98.8,,1012.2,
1981,2010,1,,,0.9,95.0,,,
1981,2010,2,,,0.9,76.9,,,
1981,2010,3,,,1.6,88.8,,,
1981,2010,4,,,5.8,67.1,,,
1981,2010,5,,,9.6,91.6,,,
1981,2010,6,,,13.1,94.1,,,
1981,2010,7,,,16.9,110.6,,,
1981,2010,8,,,18.8,89.1,,,
1981,2010,9,,,16.0,101.7,,,
1981,2010,10,,,11.3,115.4,,,
1981,2010,11,,,7.9,116.8,,,
1981,2010,12,,,4.2,110.1,,,
1991,2020,1,-1.6,-4.6,1.3,89.6,,,
1991,2020,2,-2.0,-4.8,0.8,74.8,,,
1991,2020,3,-1.0,-3.7,1.7,74.7,,,
1991,2020,4,2.8,-0.3,5.8,67.2,,,
1991,2020,5,6.6,3.3,9.9,86.6,,,
1991,2020,6,10.3,7.2,13.4,78.0,,,
1991,2020,7,14.4,11.8,17.1,102.8,,,
1991,2020,8,16.4,13.9,19.0,79.6,,,
1991,2020,9,13.7,10.9,16.5,86.5,,,
1991,2020,10,9.2,6.8,11.6,109.4,,,
1991,2020,11,5.5,2.8,8.2,117.4,,,
1991,2020,12,1.0,-1.8,3.7,107.8,,,
