start,end,month,tavg,tmin,tmax,prcp,wspd,pres,tsun
1961,1990,1,-22.8,-28.1,-17.6,21.6,,,
1961,1990,2,-19.0,-25.2,-12.9,16.7,,,
1961,1990,3,-11.2,-18.4,-4.1,26.6,,,
1961,1990,4,-0.8,-7.1,5.6,29.2,,,
1961,1990,5,7.8,1.5,14.1,40.6,,,
1961,1990,6,13.8,8.3,19.3,69.8,,,
1961,1990,7,17.6,12.6,22.6,88.8,,,
1961,1990,8,16.1,11.4,20.8,77.5,,,
1961,1990,9,9.1,5.2,13.0,65.7,,,
1961,1990,10,2.7,-0.5,5.9,50.1,,,
1961,1990,11,-8.1,-11.4,-4.8,39.3,,,
1961,1990,12,-20.2,-24.8,-15.6,27.4,,,
1971,2000,1,-23.0,-28.2,-17.8,20.6,,,
1971,2000,2,-18.6,-24.7,-12.4,19.2,,,
1971,2000,3,-10.9,-17.9,-3.9,24.2,,,
1971,2000,4,-0.8,-7.1,5.5,26.7,,,
1971,2000,5,7.6,1.5,13.7,43.0,,,
1971,2000,6,14.0,8.4,19.5,67.8,,,
1971,2000,7,17.6,12.6,22.5,89.2,,,
1971,2000,8,16.4,11.6,21.1,77.4,,,
1971,2000,9,9.5,5.5,13.5,62.5,,,
1971,2000,10,2.6,-0.5,5.8,56.9,,,
1971,2000,11,-8.2,-11.5,-4.9,36.4,,,
1971,2000,12,-19.3,-23.9,-14.7,24.8,,,
1981,2010,1,-21.5,-26.6,-16.3,20.5,,,
1981,2010,2,-18.4,-24.6,-12.2,19.8,,,
1981,2010,3,-10.6,-17.4,-3.8,22.5,,,
1981,2010,4,-0.5,-6.7,5.7,26.8,,,
1981,2010,5,7.3,1.3,13.3,45.8,,,
1981,2010,6,14.0,8.5,19.6,74.4,,,
1981,2010,7,17.9,12.9,22.9,92.7,,,
1981,2010,8,16.8,12.0,21.5,78.4,,,
1981,2010,9,10.2,6.2,14.3,65.2,,,
1981,2010,10,2.9,-0.2,6.0,54.0,,,
1981,2010,11,-7.6,-10.8,-4.3,34.0,,,
1981,2010,12,-18.1,-22.5,-13.7,23.9,,,
1991,2020,1,-21.5,-26.4,-16.6,22.3,,,
1991,2020,2,-18.3,-24.5,-12.1,20.5,,,
1991,2020,3,-10.8,-17.5,-4.0,24.3,,,
1991,2020,4,-0.7,-6.9,5.6,24.1,,,
1991,2020,5,7.2,1.4,13.1,48.9,,,
1991,2020,6,14.5,9.0,20.0,69.4,,,
1991,2020,7,18.0,13.0,23.0,98.6,,,
1991,2020,8,16.8,12.1,21.6,85.6,,,
1991,2020,9,11.0,6.8,15.1,62.4,,,
1991,2020,10,3.0,0.1,6.0,59.0,,,
1991,2020,11,-7.4,-10.7,-4.2,30.9,,,
1991,2020,12,-17.4,-21.7,-13.2,26.9,,,
