start,end,month,tavg,tmin,tmax,prcp,wspd,pres,tsun
1961,1990,1,,-12.2,,54.2,,1018.4,3273.8
1961,1990,2,,-8.1,,35.8,,1016.8,4796.2
1961,1990,3,,-6.1,,34.7,,1014.4,8610.0
1961,1990,4,,-1.5,,28.2,,1014.8,12738.8
1961,1990,5,,2.6,,51.6,,1014.8,14118.8
1961,1990,6,,5.9,,64.6,,1014.4,15735.0
1961,1990,7,,8.2,,60.3,,1016.3,17415.0
1961,1990,8,,7.7,,61.7,,1015.9,15090.0
1961,1990,9,,3.7,,59.6,,1016.8,10328.0
1961,1990,10,,0.1,,59.1,,1015.6,6708.8
1961,1990,11,,-7.8,,52.9,,1015.3,3573.8
1961,1990,12,,-11.1,,51.0,,1017.8,3003.8
1971,2000,1,,-14.4,,52.0,,1018.2,3205.4
1971,2000,2,,-8.4,,31.4,,1016.6,5003.1
1971,2000,3,,-5.5,,32.8,,1014.3,8856.9
1971,2000,4,,-1.4,,32.3,,1014.9,12286.2
1971,2000,5,,2.9,,51.5,,1014.3,14642.3
1971,2000,6,,6.6,,72.7,,1014.3,15085.4
1971,2000,7,,8.4,,65.8,,1016.2,17162.3
1971,2000,8,,7.4,,51.1,,1016.1,15279.2
1971,2000,9,,3.5,,52.5,,1016.9,10297.5
1971,2000,10,,-0.8,,58.1,,1016.2,6408.5
1971,2000,11,,-7.0,,51.5,,1015.5,3341.5
1971,2000,12,,-11.9,,49.0,,1018.0,2718.5
1981,2010,1,,-13.7,,51.2,,1017.7,2916.0
1981,2010,2,,-8.7,,29.3,,1016.8,5019.0
1981,2010,3,,-5.5,,29.5,,1015.0,9114.0
1981,2010,4,,-1.6,,37.2,,1014.8,12111.0
1981,2010,5,,2.9,,50.3,,1014.2,14958.0
1981,2010,6,,6.6,,64.5,,1014.1,15027.0
1981,2010,7,,8.5,,60.3,,1016.1,17238.0
1981,2010,8,,7.4,,51.4,,1016.2,15795.0
1981,2010,9,,3.6,,56.3,,1016.9,10600.0
1981,2010,10,,-0.6,,62.5,,1015.9,6345.0
1981,2010,11,,-6.8,,55.7,,1014.7,3147.0
1981,2010,12,,-12.8,,41.4,,1018.5,2577.0
1991,2020,1,-8.3,-12.4,-4.2,46.4,,1017.4,
1991,2020,2,-5.6,-10.4,-0.9,27.5,,1017.0,
1991,2020,3,-1.1,-6.5,4.3,27.8,,1015.2,
1991,2020,4,4.6,-1.5,10.6,38.0,,1015.3,
1991,2020,5,10.4,3.1,17.7,45.4,,1014.6,
1991,2020,6,13.5,6.9,20.1,66.9,,1014.3,
1991,2020,7,15.8,9.0,22.6,65.9,,1015.9,
1991,2020,8,14.8,7.7,22.0,51.1,,1015.9,
1991,2020,9,10.4,3.6,17.2,56.9,,1015.8,
1991,2020,10,4.2,-0.7,9.0,63.4,,1016.2,
1991,2020,11,-2.1,-5.5,1.3,53.1,,1015.6,
1991,2020,12,-7.8,-11.7,-3.8,39.8,,1018.0,
