start,end,month,tavg,tmin,tmax,prcp,wspd,pres,tsun
1981,2010,1,-16.2,-20.7,-11.6,,,,
1981,2010,2,-14.2,-19.9,-8.6,,,,
1981,2010,3,-7.0,-12.5,-1.6,,,,
1981,2010,4,2.8,-2.1,7.6,,,,
1981,2010,5,9.7,5.4,14.0,,,,
1981,2010,6,16.7,12.9,20.5,,,,
1981,2010,7,20.7,16.8,24.6,,,,
1981,2010,8,19.6,16.1,23.1,,,,
1981,2010,9,14.7,11.2,18.2,,,,
1981,2010,10,6.7,3.8,9.6,,,,
1981,2010,11,-2.5,-5.1,0.1,,,,
1981,2010,12,-12.5,-16.4,-8.7,,,,
1991,2020,1,-15.8,-20.4,-11.2,,,,
1991,2020,2,-14.4,-19.9,-8.8,,,,
1991,2020,3,-6.6,-12.2,-1.1,,,,
1991,2020,4,2.2,-2.9,7.4,,,,
1991,2020,5,10.2,5.6,14.8,,,,
1991,2020,6,17.5,13.5,21.5,,,,
1991,2020,7,21.1,17.2,25.0,,,,
1991,2020,8,20.4,16.4,24.4,,,,
1991,2020,9,15.2,11.5,18.8,,,,
1991,2020,10,6.8,3.9,9.7,,,,
1991,2020,11,-2.2,-5.0,0.5,,,,
1991,2020,12,-12.5,-16.3,-8.7,,,,
