start,end,month,tavg,tmin,tmax,prcp,wspd,pres,tsun
1991,2020,1,-4.4,-8.2,-0.6,92.6,,1017.6,
1991,2020,2,-4.6,-8.7,-0.4,71.3,,1017.7,
1991,2020,3,1.0,-3.4,5.3,64.0,,1019.0,
1991,2020,4,7.2,1.8,12.6,79.1,,1015.2,
1991,2020,5,13.6,8.0,19.1,85.8,,1015.8,
1991,2020,6,19.0,13.3,24.7,70.8,,1014.3,
1991,2020,7,21.2,15.4,27.1,88.0,,1015.4,
1991,2020,8,20.1,14.3,25.9,72.9,,1015.8,
1991,2020,9,17.0,11.1,22.8,83.4,,1017.9,
1991,2020,10,10.6,5.5,15.8,74.9,,1016.4,
1991,2020,11,4.7,0.4,9.0,70.1,,1019.0,
1991,2020,12,-1.0,-4.3,2.3,79.0,,1018.3,
