start,end,month,tavg,tmin,tmax,prcp,wspd,pres,tsun
1981,2010,1,-4.8,-8.7,-0.9,76.0,,,
1981,2010,2,-3.9,-8.1,0.3,61.0,,,
1981,2010,3,0.6,-4.2,5.4,66.4,,,
1981,2010,4,7.6,1.6,13.5,78.2,,,
1981,2010,5,13.4,7.1,19.6,81.6,,,
1981,2010,6,19.0,12.9,25.1,72.2,,,
1981,2010,7,20.9,14.6,27.2,91.3,,,
1981,2010,8,20.3,14.3,26.3,82.0,,,
1981,2010,9,16.4,10.5,22.3,92.6,,,
1981,2010,10,10.0,5.0,14.9,67.6,,,
1981,2010,11,4.4,0.4,8.5,74.5,,,
1981,2010,12,-2.0,-5.4,1.4,81.3,,,
1991,2020,1,-4.8,-8.7,-0.9,80.3,,1016.4,
1991,2020,2,-4.2,-8.6,0.1,66.5,,1016.5,
1991,2020,3,0.4,-4.3,5.1,69.1,,1018.1,
1991,2020,4,7.3,1.4,13.2,85.5,,1014.2,
1991,2020,5,13.6,7.4,19.9,82.6,,1014.6,
1991,2020,6,18.9,12.8,25.0,74.7,,1013.0,
1991,2020,7,21.2,14.8,27.6,83.7,,1013.8,
1991,2020,8,20.1,13.9,26.3,80.2,,1014.5,
1991,2020,9,16.5,10.4,22.6,87.4,,1016.5,
1991,2020,10,10.0,5.0,15.1,81.1,,1015.2,
1991,2020,11,4.2,-0.0,8.3,71.8,,1017.9,
1991,2020,12,-1.8,-5.2,1.7,79.0,,1017.2,
