start,end,month,tavg,tmin,tmax,prcp,wspd,pres,tsun
1981,2010,1,-18.8,-24.1,-13.4,,,,
1981,2010,2,-17.1,-23.8,-10.4,,,,
1981,2010,3,-9.5,-16.4,-2.6,,,,
1981,2010,4,0.5,-5.9,6.9,,,,
1981,2010,5,5.9,-0.6,12.4,,,,
1981,2010,6,13.0,6.6,19.3,,,,
1981,2010,7,17.4,10.7,24.0,,,,
1981,2010,8,16.2,9.8,22.6,,,,
1981,2010,9,10.3,4.4,16.2,,,,
1981,2010,10,2.8,-2.4,8.0,,,,
1981,2010,11,-5.9,-10.3,-1.5,,,,
1981,2010,12,-16.6,-21.6,-11.6,,,,
1991,2020,1,-18.4,-23.7,-13.2,23.6,,,
1991,2020,2,-17.2,-23.7,-10.7,10.4,,,
1991,2020,3,-9.9,-16.9,-2.9,20.0,,,
1991,2020,4,-0.5,-7.0,6.0,26.6,,,
1991,2020,5,6.4,-0.3,13.1,33.7,,,
1991,2020,6,13.4,7.1,19.7,75.8,,,
1991,2020,7,17.6,11.0,24.1,64.9,,,
1991,2020,8,16.2,9.9,22.6,75.5,,,
1991,2020,9,10.4,4.5,16.4,71.9,,,
1991,2020,10,3.0,-1.9,7.8,33.0,,,
1991,2020,11,-6.5,-10.8,-2.2,25.9,,,
1991,2020,12,-15.8,-20.6,-10.9,11.8,,,
