start,end,month,tavg,tmin,tmax,prcp,wspd,pres,tsun
1961,1990,1,-13.8,-18.5,-9.2,84.0,,,
1961,1990,2,-13.4,-18.4,-8.3,72.0,,,
1961,1990,3,-8.8,-13.7,-3.8,96.0,,,
1961,1990,4,-2.6,-6.6,1.4,75.0,,,
1961,1990,5,2.8,-1.2,6.9,64.0,,,
1961,1990,6,8.0,3.0,13.0,90.0,,,
1961,1990,7,12.4,6.9,17.8,88.0,,,
1961,1990,8,11.8,7.0,16.7,83.0,,,
1961,1990,9,8.1,4.1,12.1,87.0,,,
1961,1990,10,2.9,-0.2,6.0,78.0,,,
1961,1990,11,-2.1,-4.9,0.8,91.0,,,
1961,1990,12,-9.4,-13.2,-5.6,88.0,,,
1971,2000,1,-14.8,-19.5,-10.0,86.6,,,
1971,2000,2,-14.0,-18.9,-9.0,76.8,,,
1971,2000,3,-8.8,-13.9,-3.8,97.5,,,
1971,2000,4,-2.3,-6.3,1.7,85.4,,,
1971,2000,5,2.9,-1.2,7.1,66.9,,,
1971,2000,6,8.2,3.2,13.1,97.9,,,
1971,2000,7,12.1,6.6,17.7,92.7,,,
1971,2000,8,12.0,6.9,17.1,91.4,,,
1971,2000,9,8.2,4.2,12.2,92.0,,,
1971,2000,10,3.0,-0.1,6.0,82.6,,,
1971,2000,11,-2.3,-5.1,0.5,90.8,,,
1971,2000,12,-10.0,-13.8,-6.1,94.0,,,
1981,2010,1,-14.2,-18.9,-9.5,89.3,,1005.0,
1981,2010,2,-13.3,-18.3,-8.3,91.2,,1006.7,
1981,2010,3,-8.5,-13.6,-3.4,92.5,,1011.8,
1981,2010,4,-1.8,-6.0,2.4,74.9,,1013.1,
1981,2010,5,3.4,-1.1,7.8,66.8,,1013.5,
1981,2010,6,8.6,3.5,13.7,100.0,,1011.2,
1981,2010,7,12.4,6.9,17.9,99.5,,1010.9,
1981,2010,8,12.7,7.4,18.0,93.1,,1010.3,
1981,2010,9,9.0,4.6,13.3,89.5,,1010.9,
1981,2010,10,3.7,0.6,6.8,100.5,,1010.7,
1981,2010,11,-2.0,-4.9,1.0,86.6,,1011.0,
1981,2010,12,-8.8,-12.6,-5.1,94.5,,1006.6,
1991,2020,1,-13.7,-18.4,-9.0,84.3,,1005.4,5630.0
1991,2020,2,-13.2,-18.3,-8.1,84.6,,1006.7,6146.7
1991,2020,3,-8.0,-13.1,-2.9,85.9,,1011.7,7852.5
1991,2020,4,-1.8,-6.2,2.6,75.6,,1012.8,9503.1
1991,2020,5,3.4,-1.1,8.0,68.9,,1015.0,10805.5
1991,2020,6,9.0,3.7,14.3,95.6,,1012.2,11820.0
1991,2020,7,12.9,7.2,18.6,102.9,,1010.3,12351.4
1991,2020,8,13.2,7.8,18.7,103.3,,1010.6,11571.4
1991,2020,9,9.3,4.7,13.9,94.5,,1010.7,9184.6
1991,2020,10,4.4,1.1,7.6,110.9,,1011.1,5585.5
1991,2020,11,-1.6,-4.7,1.4,82.5,,1010.4,4465.7
1991,2020,12,-8.0,-11.8,-4.2,85.8,,1008.0,4410.0
