start,end,month,tavg,tmin,tmax,prcp,wspd,pres,tsun
1981,2010,1,-15.4,-21.4,-9.5,,,,
1981,2010,2,-13.6,-20.4,-6.9,,,,
1981,2010,3,-7.2,-14.5,0.0,,,,
1981,2010,4,2.2,-3.7,8.0,,,,
1981,2010,5,10.6,4.8,16.5,,,,
1981,2010,6,15.8,10.2,21.5,,,,
1981,2010,7,18.2,12.6,23.7,,,,
1981,2010,8,16.8,11.6,22.1,,,,
1981,2010,9,12.7,7.7,17.7,,,,
1981,2010,10,5.0,1.0,9.1,,,,
1981,2010,11,-1.6,-5.0,1.7,,,,
1981,2010,12,-10.8,-15.5,-6.2,,,,
1991,2020,1,-15.3,-21.1,-9.5,38.6,,,
1991,2020,2,-14.2,-20.9,-7.5,33.1,,,
1991,2020,3,-7.4,-14.6,-0.2,39.2,,,
1991,2020,4,1.2,-4.7,7.1,63.2,,,
1991,2020,5,10.5,4.3,16.7,61.3,,,
1991,2020,6,15.8,10.0,21.6,74.6,,,
1991,2020,7,18.5,12.8,24.2,85.4,,,
1991,2020,8,17.0,11.7,22.2,86.0,,,
1991,2020,9,12.8,7.7,17.9,84.8,,,
1991,2020,10,5.0,1.2,8.9,81.4,,,
1991,2020,11,-2.0,-5.7,1.7,63.8,,,
1991,2020,12,-10.8,-15.5,-6.1,50.5,,,
