start,end,month,tavg,tmin,tmax,prcp,wspd,pres,tsun
1981,2010,1,-17.2,-22.5,-12.0,,,,
1981,2010,2,-14.9,-20.6,-9.2,,,,
1981,2010,3,-8.0,-13.5,-2.4,,,,
1981,2010,4,2.9,-3.0,8.8,,,,
1981,2010,5,9.0,2.4,15.5,,,,
1981,2010,6,14.6,8.9,20.4,,,,
1981,2010,7,17.6,11.4,23.9,,,,
1981,2010,8,16.6,10.0,23.2,,,,
1981,2010,9,11.4,5.0,17.8,,,,
1981,2010,10,3.5,-2.0,9.0,,,,
1981,2010,11,-5.8,-10.6,-0.9,,,,
1981,2010,12,-14.6,-19.3,-9.8,,,,
1991,2020,1,-16.6,-21.8,-11.5,5.2,,,
1991,2020,2,-15.4,-21.0,-9.7,4.5,,,
1991,2020,3,-8.0,-13.6,-2.3,14.6,,,
1991,2020,4,2.0,-3.9,7.9,11.4,,,
1991,2020,5,9.6,3.0,16.1,29.3,,,
1991,2020,6,15.2,9.4,20.9,81.2,,,
1991,2020,7,17.9,11.8,24.0,59.9,,,
1991,2020,8,16.8,10.1,23.4,61.5,,,
1991,2020,9,11.6,5.2,18.0,37.8,,,
1991,2020,10,3.6,-1.9,9.1,19.6,,,
1991,2020,11,-6.2,-10.7,-1.7,9.2,,,
1991,2020,12,-14.2,-18.9,-9.5,7.7,,,
