start,end,month,tavg,tmin,tmax,prcp,wspd,pres,tsun
1961,1990,1,-21.0,-26.6,-15.3,33.5,,,
1961,1990,2,-17.9,-24.5,-11.3,25.4,,,
1961,1990,3,-10.2,-17.6,-2.9,32.7,,,
1961,1990,4,0.2,-6.4,6.8,43.8,,,
1961,1990,5,8.4,1.8,14.9,64.9,,,
1961,1990,6,13.8,7.6,20.0,94.4,,,
1961,1990,7,17.5,11.6,23.4,105.3,,,
1961,1990,8,15.6,10.0,21.3,94.3,,,
1961,1990,9,9.4,4.6,14.3,88.3,,,
1961,1990,10,2.7,-1.1,6.4,61.9,,,
1961,1990,11,-7.1,-10.7,-3.5,51.7,,,
1961,1990,12,-17.4,-22.2,-12.6,36.3,,,
1971,2000,1,-20.7,-26.4,-15.0,31.1,,,
1971,2000,2,-17.0,-23.3,-10.8,25.2,,,
1971,2000,3,-10.0,-17.2,-2.8,32.8,,,
1971,2000,4,0.5,-6.2,7.2,44.4,,,
1971,2000,5,9.5,2.7,16.4,60.3,,,
1971,2000,6,14.0,7.8,20.3,88.9,,,
1971,2000,7,17.8,11.8,23.9,104.6,,,
1971,2000,8,15.7,10.1,21.3,94.9,,,
1971,2000,9,9.2,4.2,14.1,88.7,,,
1971,2000,10,2.6,-1.4,6.5,59.7,,,
1971,2000,11,-7.2,-10.7,-3.6,53.1,,,
1971,2000,12,-17.7,-22.6,-12.8,33.3,,,
1981,2010,1,-19.4,-24.7,-14.0,24.3,,,
1981,2010,2,-16.3,-22.3,-10.3,18.5,,,
1981,2010,3,-8.7,-15.4,-2.0,26.1,,,
1981,2010,4,1.3,-5.0,7.6,45.4,,,
1981,2010,5,8.8,2.4,15.1,62.6,,,
1981,2010,6,14.2,8.4,19.9,92.7,,,
1981,2010,7,17.9,12.2,23.6,85.8,,,
1981,2010,8,16.4,10.8,21.9,82.8,,,
1981,2010,9,10.4,5.6,15.3,87.7,,,
1981,2010,10,3.0,-0.8,6.7,47.1,,,
1981,2010,11,-6.4,-9.7,-3.0,56.2,,,
1981,2010,12,-16.9,-21.5,-12.3,28.5,,,
1991,2020,1,-18.1,-22.6,-13.6,,,,
1991,2020,2,-16.8,-22.6,-11.1,,,,
1991,2020,3,-8.4,-14.4,-2.5,,,,
1991,2020,4,0.9,-5.3,7.1,,,,
1991,2020,5,8.4,2.6,14.1,,,,
1991,2020,6,15.0,9.5,20.5,,,,
1991,2020,7,18.2,13.0,23.5,,,,
1991,2020,8,16.6,11.4,21.9,,,,
1991,2020,9,11.9,7.1,16.6,,,,
1991,2020,10,3.4,-0.3,7.0,,,,
1991,2020,11,-6.5,-9.6,-3.4,,,,
1991,2020,12,-16.2,-20.6,-11.8,,,,
