start,end,month,tavg,tmin,tmax,prcp,wspd,pres,tsun
1961,1990,1,2.9,0.1,5.7,150.0,,1017.4,3294.0
1961,1990,2,4.7,1.4,8.0,124.0,,1016.8,5214.0
1961,1990,3,6.2,2.6,9.9,109.0,,1015.6,7896.0
1961,1990,4,8.8,4.9,12.7,75.0,,1017.0,10314.0
1961,1990,5,12.1,7.9,16.3,62.0,,1017.0,14238.0
1961,1990,6,15.2,11.0,19.3,46.0,,1016.5,14532.0
1961,1990,7,17.2,12.7,21.7,36.0,,1017.0,17754.0
1961,1990,8,17.3,12.9,21.7,38.0,,1016.3,15894.0
1961,1990,9,14.2,10.1,18.4,64.0,,1016.6,11334.0
1961,1990,10,10.0,6.4,13.5,115.0,,1017.4,7464.0
1961,1990,11,6.0,3.0,9.0,170.0,,1015.8,4002.0
1961,1990,12,3.4,0.8,6.1,179.0,,1017.1,3216.0
1971,2000,1,,1.5,,153.6,,1017.3,3544.6
1971,2000,2,,1.4,,122.9,,1016.0,5185.4
1971,2000,3,,3.2,,113.5,,1015.6,7947.5
1971,2000,4,,5.1,,84.2,,1017.0,11097.7
1971,2000,5,,8.2,,68.0,,1016.6,13354.6
1971,2000,6,,11.0,,54.7,,1016.7,13733.1
1971,2000,7,,13.0,,39.7,,1017.1,17206.2
1971,2000,8,,13.4,,39.4,,1016.4,15743.1
1971,2000,9,,10.1,,53.5,,1016.8,11925.6
1971,2000,10,,6.3,,110.0,,1017.8,7411.2
1971,2000,11,,2.1,,182.7,,1016.2,3873.6
1971,2000,12,,0.5,,173.5,,1017.8,3315.0
1981,2010,1,4.4,1.4,7.3,167.9,,1017.4,3424.3
1981,2010,2,5.0,1.4,8.7,104.6,,1016.4,5747.1
1981,2010,3,6.8,3.1,10.4,112.7,,1016.0,7846.2
1981,2010,4,9.2,5.0,13.5,88.6,,1016.8,11262.9
1981,2010,5,12.7,8.4,17.0,65.1,,1016.6,13541.4
1981,2010,6,15.6,11.3,19.9,53.9,,1016.6,13526.7
1981,2010,7,18.1,13.5,22.7,35.6,,1017.4,17774.5
1981,2010,8,18.0,13.6,22.5,37.2,,1016.6,16733.8
1981,2010,9,14.9,10.5,19.3,55.0,,1016.9,12597.9
1981,2010,10,10.2,6.7,13.7,118.2,,1017.5,7296.4
1981,2010,11,6.2,2.7,9.7,189.6,,1015.7,3853.0
1981,2010,12,3.8,0.7,6.9,159.8,,1018.3,3213.3
1991,2020,1,4.2,1.4,7.1,172.1,,1017.5,3485.7
1991,2020,2,4.6,1.3,8.0,93.0,,1016.3,5794.3
1991,2020,3,6.8,3.2,10.3,114.7,,1016.8,7781.1
1991,2020,4,9.4,5.5,13.3,84.8,,1017.2,10905.7
1991,2020,5,13.0,8.9,17.2,59.6,,1016.4,13797.3
1991,2020,6,15.8,11.7,19.9,50.0,,1016.6,13346.7
1991,2020,7,18.2,13.8,22.6,31.8,,1017.3,17871.4
1991,2020,8,18.2,13.9,22.6,35.1,,1016.5,16851.4
1991,2020,9,15.2,11.2,19.2,61.4,,1016.4,12941.1
1991,2020,10,10.4,7.0,13.7,121.8,,1017.7,7254.0
1991,2020,11,6.5,3.4,9.6,176.4,,1017.1,3908.0
1991,2020,12,3.9,1.1,6.7,167.6,,1018.3,2857.9
