start,end,month,tavg,tmin,tmax,prcp,wspd,pres,tsun
1981,2010,1,-12.4,-17.0,-7.8,,,,
1981,2010,2,-10.8,-15.4,-6.1,,,,
1981,2010,3,-6.1,-10.8,-1.4,,,,
1981,2010,4,2.0,-2.0,6.0,,,,
1981,2010,5,8.0,3.5,12.4,,,,
1981,2010,6,13.6,9.2,17.9,,,,
1981,2010,7,16.8,12.5,21.0,,,,
1981,2010,8,15.9,11.6,20.2,,,,
1981,2010,9,11.4,7.3,15.6,,,,
1981,2010,10,5.4,2.2,8.6,,,,
1981,2010,11,-0.4,-3.4,2.5,,,,
1981,2010,12,-7.8,-11.6,-4.1,,,,
1991,2020,1,-12.3,-16.9,-7.7,67.7,,,
1991,2020,2,-11.3,-16.0,-6.6,61.7,,,
1991,2020,3,-6.0,-10.4,-1.5,65.8,,,
1991,2020,4,1.4,-2.6,5.5,86.7,,,
1991,2020,5,8.0,3.5,12.5,73.9,,,
1991,2020,6,13.6,9.2,17.9,97.2,,,
1991,2020,7,16.8,12.6,21.1,99.9,,,
1991,2020,8,16.2,12.0,20.4,106.6,,,
1991,2020,9,11.6,7.4,15.7,107.6,,,
1991,2020,10,5.2,2.0,8.5,106.3,,,
1991,2020,11,-0.8,-3.8,2.2,95.4,,,
1991,2020,12,-8.0,-11.7,-4.3,98.7,,,
