start,end,month,tavg,tmin,tmax,prcp,wspd,pres,tsun
1991,2020,1,-5.6,-9.6,-1.6,48.2,,,
1991,2020,2,-5.5,-10.6,-0.4,38.2,,,
1991,2020,3,0.0,-4.9,4.9,64.9,,,
1991,2020,4,4.8,-1.3,10.9,40.8,,,
1991,2020,5,9.2,2.4,16.1,54.1,,,
1991,2020,6,13.0,6.2,19.9,69.0,,,
1991,2020,7,16.8,8.2,25.5,35.8,,,
1991,2020,8,16.1,7.1,25.1,34.7,,,
1991,2020,9,11.0,3.7,18.4,51.7,,,
1991,2020,10,4.8,-0.8,10.4,55.4,,,
1991,2020,11,-1.8,-5.6,2.0,65.9,,,
1991,2020,12,-6.5,-10.1,-2.9,48.6,,,
